symbol,n_days_screened,n_days_top20,n_days_material,n_days_tradeable,median_rank,best_rank,n_days_top20_rankonly,days_traded,days_unscreenable,pct_days_unscreenable,pct_days_top20,pct_days_top20_screened,pct_days_top20_rankonly,pct_days_material,pct_days_tradeable,n_days_level,ceiling_median,ceiling_p25,ceiling_p75,ceiling_max,ceiling_raw_median,notional_m_median,spread_bps_median,pct_time_wide_median,mk1_bps_median,mk5_bps_median,mk10_bps_median,mk60_bps_median,pct_days_edge5_pos,pct_days_edge10_pos,ceiling_iqr,iqr_over_median,net5_trec_median,net10_trec_median
DGKC,207,83,206,206,25.0,1.0,83,207,0,0.0,0.4009661835748792,0.4009661835748792,0.4009661835748792,0.9951690821256038,0.9951690821256038,186.0,260628.10205840543,170586.3873924291,394591.1297484072,3126135.317566498,298530.0021584976,710.672953195,9.321423022130666,0.0275000968475087,2.0627373992153233,1.773023220905486,1.5901789993037565,1.0115511952869962,0.9247311827956988,0.8440860215053764,224004.74235597812,0.8594803882882122,0.993023220905486,0.8101789993037563
NRL,207,79,205,207,24.0,1.0,79,207,0,0.0,0.3816425120772946,0.3816425120772946,0.3816425120772946,0.9903381642512076,1.0,186.0,296096.15120457445,173517.816415135,499595.96969046886,3773794.330001331,333255.74855500145,553.8411997850001,12.225659994761504,0.053638831743104,2.339452135023381,2.070009200011487,1.8918641154371052,1.137372617183024,0.9516129032258064,0.8655913978494624,326078.15327533387,1.1012576554905795,1.2900092000114871,1.1118641154371052
HUBC,207,79,207,207,25.0,1.0,79,207,0,0.0,0.3816425120772946,0.3816425120772946,0.3816425120772946,1.0,1.0,186.0,240376.64821711145,143113.32819671338,459072.1467144045,2883735.5840644534,296678.4433524987,956.575784225,4.718120146890317,0.0061883905275768,1.9507414157221952,1.8638863800976968,1.752948620690126,1.3448561531974268,0.9516129032258064,0.9032258064516128,315958.8185176911,1.3144322498095276,1.0838863800976966,0.972948620690126
FFC,207,76,207,207,28.0,1.0,76,207,0,0.0,0.3671497584541063,0.3671497584541063,0.3671497584541063,1.0,1.0,186.0,261932.28932682727,146605.2791761519,439576.57834800135,6760454.881085704,295763.6506690045,993.201999985,6.447276160473553,0.0054139220628333,2.0685564606719984,1.8952008266419895,1.747629382577628,1.386092082479215,0.9623655913978496,0.8709677419354839,292971.29917184944,1.1185001281239255,1.1152008266419895,0.967629382577628
ATRL,207,72,202,207,32.0,1.0,72,207,0,0.0,0.3478260869565217,0.3478260869565217,0.3478260869565217,0.9758454106280192,1.0,186.0,216742.68152007705,95704.70072965196,424054.4290131706,1870870.6201971476,255472.0656355014,641.4959424450001,9.199570876930265,0.021363513940847,1.9160251215668305,1.7358564528801792,1.6629536663410047,0.997472139000976,0.9301075268817204,0.8010752688172043,328349.72828351863,1.5149287901243549,0.9558564528801792,0.8829536663410047
NCPL,207,71,156,207,39.0,1.0,71,207,0,0.0,0.3429951690821256,0.3429951690821256,0.3429951690821256,0.7536231884057971,1.0,186.0,125193.31328482684,25294.609551359048,445056.2901469593,2469529.667283558,146720.98722149877,260.502090395,13.175983227184254,0.1348244172178871,3.36694857093544,2.990996257112138,2.5613604751409067,1.9768630741441735,0.9301075268817204,0.8602150537634409,419761.6805956002,3.352908151257264,2.2109962571121375,1.781360475140907
HBL,207,70,204,207,32.0,1.0,70,207,0,0.0,0.3381642512077294,0.3381642512077294,0.3381642512077294,0.9855072463768116,1.0,186.0,203733.9562238624,133164.48897704453,380812.1228003219,1933028.8340801864,250108.77289800165,411.22030536,13.74878105093175,0.0952878159291719,3.139975712834964,3.091506300528483,3.017575900045947,2.964833779849809,0.989247311827957,0.9838709677419356,247647.63382327743,1.2155442245040524,2.3115063005284826,2.2375759000459468
PACE,207,67,186,207,44.0,1.0,67,207,0,0.0,0.323671497584541,0.323671497584541,0.323671497584541,0.8985507246376812,1.0,186.0,219009.56231747713,80774.47643054718,516116.3562917032,2862027.8334628055,261019.55560699967,195.51632605,22.753128555176257,0.3384203176252801,5.640997124635108,5.118237993216486,4.55135669710813,2.653080833768036,0.967741935483871,0.9301075268817204,435341.8798611561,1.9877756717767543,4.338237993216485,3.77135669710813
ENGROH,207,67,204,207,31.0,1.0,67,207,0,0.0,0.323671497584541,0.323671497584541,0.323671497584541,0.9855072463768116,1.0,186.0,201999.56395420525,116024.6227416906,356991.08449965675,2491886.8724044757,251456.956272499,491.728472995,10.6087144181515,0.0563686893052228,3.2814967173596203,3.175641331936892,3.0964420539893975,2.6227045786788503,0.9731182795698924,0.9516129032258064,240966.46175796617,1.1929058510868615,2.3956413319368917,2.3164420539893973
HASCOL,207,63,199,206,40.0,1.0,63,207,0,0.0,0.3043478260869565,0.3043478260869565,0.3043478260869565,0.961352657004831,0.9951690821256038,186.0,180711.1388101339,81014.8214160729,360995.7567281595,3200047.1772865676,200931.41547850028,312.99849462500003,12.36476161427574,0.0958771209197712,3.0282316140067143,2.825693131695078,2.364572547128372,1.8789631108451796,0.8817204301075269,0.7526881720430108,279980.9353120866,1.549328597869396,2.045693131695079,1.5845725471283718
FNEL,207,59,194,206,46.0,1.0,59,207,0,0.0,0.2850241545893719,0.2850241545893719,0.2850241545893719,0.9371980676328504,0.9951690821256038,186.0,193339.78348573812,66172.86835802122,452577.8908242966,2696358.4787608907,237861.6307209984,136.5567281,25.945419559187627,0.3838927802918948,8.602165811731373,7.333236168051976,6.866356560900461,7.112432289725842,0.9516129032258064,0.8924731182795699,386405.0224662754,1.9985799895900829,6.553236168051976,6.086356560900461
TRG,207,56,202,206,42.0,1.0,56,207,0,0.0,0.2705314009661835,0.2705314009661835,0.2705314009661835,0.9758454106280192,0.9951690821256038,186.0,174683.85080300143,113546.3778784092,380726.9318371343,3595501.133135698,204488.30297300097,344.072844025,10.330772595715867,0.0625461982296049,2.0770691206264464,1.8509265053743311,1.7068280537358902,1.036880887351382,0.8602150537634409,0.7580645161290323,267180.5539587251,1.529509183193106,1.070926505374331,0.9268280537358902
SAZEW,207,50,184,206,47.0,1.0,50,207,0,0.0,0.2415458937198067,0.2415458937198067,0.2415458937198067,0.8888888888888888,0.9951690821256038,186.0,150355.75399691693,48600.167183926766,283497.78659279866,4086171.6098233345,180353.41522849887,344.26810205999993,7.666947788085563,0.0332532557845492,2.6997242709443854,2.583135586876941,2.5101966804359304,1.7908632586466742,0.967741935483871,0.9247311827956988,234897.6194088719,1.5622788830129408,1.8031355868769408,1.7301966804359303
THCCL,207,49,187,207,63.0,1.0,49,207,0,0.0,0.2367149758454106,0.2367149758454106,0.2367149758454106,0.9033816425120772,1.0,186.0,123183.06046097254,58347.11308959937,378041.70133226714,2541966.8822545945,150591.39890049968,207.572583655,11.792489727636278,0.1305217152755605,3.4080781898319437,3.1283208005837264,3.2157187412688746,2.8787364130434696,0.9623655913978496,0.9086021505376344,319694.5882426678,2.5952804472166444,2.3483208005837266,2.4357187412688743
NPL,207,48,160,207,46.0,1.0,48,207,0,0.0,0.2318840579710145,0.2318840579710145,0.2318840579710145,0.7729468599033816,1.0,186.0,124621.78024496869,29962.575882215973,311587.0391895941,2107321.5973577485,157262.71851750076,161.051436465,14.648176106823104,0.2030389265232214,3.34343679465762,3.216910126401774,3.0561718332717644,2.148173492231818,0.913978494623656,0.8602150537634409,281624.4633073781,2.259833415585861,2.4369101264017736,2.276171833271764
MEBL,207,47,205,207,40.0,1.0,47,207,0,0.0,0.2270531400966183,0.2270531400966183,0.2270531400966183,0.9903381642512076,1.0,186.0,164075.33536897873,99329.77331585326,277284.8694744036,1289046.9115621406,201713.7912839985,589.9697855249999,7.05227963719479,0.0149942966948538,2.430086450179849,2.306447289744121,2.1482369550831724,1.8143911539311075,0.956989247311828,0.9516129032258064,177955.09615855035,1.084593828550515,1.526447289744121,1.3682369550831723
NML,207,45,201,207,40.0,1.0,45,207,0,0.0,0.217391304347826,0.217391304347826,0.217391304347826,0.9710144927536232,1.0,186.0,168205.11565208348,83978.17236556156,310422.08872907935,1462001.0845992304,186924.3333139994,254.768101965,13.032116303394371,0.1131515390646066,3.0628843312454004,3.0282526910828533,2.9690650099314086,1.990071429272888,0.9516129032258064,0.9193548387096774,226443.91636351775,1.3462367983616847,2.248252691082853,2.189065009931409
AKBL,207,43,196,207,42.0,1.0,43,207,0,0.0,0.2077294685990338,0.2077294685990338,0.2077294685990338,0.9468599033816424,1.0,186.0,158949.7533627145,82528.36409125598,332197.76917612785,3695706.0195635688,212299.85010349983,185.70873368999997,24.42504128739776,0.3627108668097012,5.376806219086558,5.2019856456236635,5.2229076693167285,4.142582621843908,0.9731182795698924,0.946236559139785,249669.40508487183,1.5707442119469048,4.421985645623663,4.442907669316728
PIAHCLA,207,43,185,207,68.0,1.0,43,207,0,0.0,0.2077294685990338,0.2077294685990338,0.2077294685990338,0.893719806763285,1.0,186.0,114194.0957612718,55605.5557380406,249420.55123224255,1770195.0299603888,128230.30698250054,146.209598745,15.477011742048962,0.1735827221960573,3.643785889060868,3.215983377603771,3.022910927500096,2.356078027582423,0.9301075268817204,0.8655913978494624,193814.99549420195,1.697241825001018,2.4359833776037707,2.2429109275000956
PIBTL,207,42,204,207,42.0,1.0,42,207,0,0.0,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.9855072463768116,1.0,186.0,210319.2655770261,103181.73330378564,344288.055141454,1935570.0831411912,237155.6387190002,301.308702875,12.172854534388057,0.0556693359801138,3.2493116499211174,3.0367933506754996,2.7767357381158115,2.1585442289285126,0.978494623655914,0.935483870967742,241106.32183766837,1.1463824827277511,2.2567933506754994,1.9967357381158115
SEARL,207,41,204,207,42.0,2.0,41,207,0,0.0,0.1980676328502415,0.1980676328502415,0.1980676328502415,0.9855072463768116,1.0,186.0,169791.42699806415,90061.49679785088,307181.4226022638,1426743.4513827215,184938.9965594984,414.44316679,7.751028782688856,0.0326580064328651,2.292038429393167,2.13188584554856,1.9994046656847584,1.481385648900836,0.956989247311828,0.8924731182795699,217119.92580441292,1.2787449263082544,1.35188584554856,1.219404665684758
PAEL,207,41,205,206,45.0,1.0,41,207,0,0.0,0.1980676328502415,0.1980676328502415,0.1980676328502415,0.9903381642512076,0.9951690821256038,186.0,154215.59698332846,95274.51365003864,313914.2629760405,2994811.9164312864,182745.34839449992,447.13803778,7.565727255532276,0.0257110533137708,2.076849350195297,2.0340981300247365,1.8572688487874696,1.5493679573835022,0.9301075268817204,0.8763440860215054,218639.74932600185,1.417753804432881,1.2540981300247365,1.0772688487874695
BAFL,207,40,188,207,51.0,1.0,40,207,0,0.0,0.1932367149758454,0.1932367149758454,0.1932367149758454,0.9082125603864736,1.0,186.0,128982.41590756104,57318.05035223858,268259.94968505285,2092713.401088464,171987.4499930002,169.144212955,21.3418839270175,0.3192412358689974,5.2978054904981775,5.283989780309694,5.26011313904819,5.170583691040313,0.9838709677419356,0.9946236559139784,210941.89933281427,1.6354314489192994,4.503989780309694,4.48011313904819
TOMCL,207,38,178,207,70.0,1.0,38,207,0,0.0,0.1835748792270531,0.1835748792270531,0.1835748792270531,0.8599033816425121,1.0,186.0,106023.17780964384,50733.448236487435,240516.1865983029,4603975.736655349,122101.05607800004,144.437629735,13.403317048733198,0.1469864030369638,3.2657374396926135,3.1468685529399325,2.9198148979842102,2.2102523228704385,0.9301075268817204,0.8763440860215054,189782.73836181549,1.7900117906535045,2.3668685529399323,2.13981489798421
PIOC,207,36,167,206,66.0,1.0,36,207,0,0.0,0.1739130434782608,0.1739130434782608,0.1739130434782608,0.8067632850241546,0.9951690821256038,186.0,88796.68146108655,36746.61673779322,232119.46484312147,5613808.214400119,108472.16769650014,71.48498315,24.43861604756711,0.4185574880970558,4.674587570481291,4.64251439539349,4.752289538971105,3.910563045540212,0.9516129032258064,0.9247311827956988,195372.84810532824,2.200226910404829,3.8625143953934895,3.972289538971105
MARI,207,36,207,207,40.0,2.0,36,207,0,0.0,0.1739130434782608,0.1739130434782608,0.1739130434782608,1.0,1.0,186.0,172861.8635631307,96886.63145928254,268686.98609269597,1184441.951327783,208153.70510950097,618.651269885,6.010638967338934,0.005644947905701,2.086850498027482,2.012832435879691,1.8681590898643168,1.6691117887989575,0.956989247311828,0.9247311827956988,171800.35463341343,0.9938592069538252,1.232832435879691,1.0881590898643168
ZUMA,167,27,101,167,82.0,2.0,27,168,1,0.0059523809523809,0.1607142857142857,0.1616766467065868,0.1607142857142857,0.6011904761904762,0.9940476190476192,147.0,74043.4772895151,18590.081483320257,219761.78678271532,1081824.6578933657,139532.360799,19.04250584,144.08715515726632,0.950354609929078,33.574873962552026,34.02200245429885,39.05858860584884,41.81712028436936,0.8775510204081632,0.9047619047619048,201171.70529939508,2.7169402716298676,33.24200245429885,38.27858860584884
WTL,207,33,204,207,48.0,1.0,33,207,0,0.0,0.1594202898550724,0.1594202898550724,0.1594202898550724,0.9855072463768116,1.0,186.0,152811.74711046932,98393.5610112127,297796.64138882107,3825259.704191718,177686.23586250015,56.23271694500001,59.70149253731349,1.0,21.71013156945719,20.79451043423763,20.83610060162504,18.99491908281085,1.0,1.0,199403.08037760836,1.304893662615202,20.01451043423763,20.05610060162504
TPL,205,33,129,205,101.0,1.0,33,207,2,0.0096618357487922,0.1594202898550724,0.1609756097560975,0.1594202898550724,0.6231884057971014,0.9903381642512076,184.0,71744.10918072436,19852.58123598435,228320.5885547154,2892723.4996063537,86736.81037699996,41.047841055,36.838108528518006,0.5682074341605499,6.588363688156208,5.952525572606446,5.830674325328093,7.054539253975323,0.8858695652173914,0.875,208468.00731873105,2.905716019047604,5.172525572606446,5.050674325328092
SYS,207,32,202,207,46.0,1.0,32,207,0,0.0,0.1545893719806763,0.1545893719806763,0.1545893719806763,0.9758454106280192,1.0,186.0,149410.61090172362,86511.57545456379,266366.5206505085,3238460.420317208,179301.03167450026,300.50339044,7.772280487060911,0.0448868743195609,3.412852298539308,3.3918913563206115,3.354930633528995,3.2371122115986677,0.9946236559139784,0.978494623655914,179854.94519594475,1.2037628660406603,2.611891356320611,2.5749306335289948
SGPL,202,31,128,197,97.5,1.0,31,207,5,0.0241545893719806,0.1497584541062802,0.1534653465346534,0.1497584541062802,0.6183574879227053,0.9516908212560388,181.0,74234.25479571786,16512.147944854998,201723.0959825115,1155397.6584404062,96758.58892199992,28.937182299999996,66.90141052436908,0.766994633273703,11.953457584891511,10.3879590178384,10.270366590529802,9.273705096073504,0.861878453038674,0.8066298342541437,185210.9480376565,2.4949526138213516,9.6079590178384,9.490366590529804
AIRLINK,207,31,199,207,59.0,1.0,31,207,0,0.0,0.1497584541062802,0.1497584541062802,0.1497584541062802,0.961352657004831,1.0,186.0,115593.6071770607,71594.76446964842,246603.21898846835,1383760.2251386023,135662.01116099817,269.96365184,10.53312967241121,0.0553944028492813,2.6453103366894855,2.6503039080963187,2.401928373790392,1.9084844249730293,0.935483870967742,0.9086021505376344,175008.45451881993,1.513997692370223,1.8703039080963184,1.6219283737903918
SSGC,207,28,188,207,65.0,1.0,28,207,0,0.0,0.1352657004830917,0.1352657004830917,0.1352657004830917,0.9082125603864736,1.0,186.0,106981.70918063229,56122.32796756819,195732.171888452,1345639.6814443406,122834.71394,210.88713993,9.234320947334924,0.0389866572489259,2.3617034984296126,2.175387835952706,2.0492422023084416,1.712013344254142,0.9193548387096774,0.8225806451612904,139609.8439208838,1.3049879740205017,1.395387835952706,1.2692422023084415
SNGP,207,26,201,207,48.0,2.0,26,207,0,0.0,0.1256038647342995,0.1256038647342995,0.1256038647342995,0.9710144927536232,1.0,186.0,138308.63569905094,81746.89499975056,243913.6654783012,1544406.021745987,166952.7763250001,293.16367133500006,9.709563849690683,0.0496103102618141,2.392722672808665,2.336620714528234,2.1935063560920707,1.5653501264126406,0.9086021505376344,0.8870967741935484,162166.77047855064,1.172499241706159,1.5566207145282338,1.4135063560920706
TELE,207,25,181,207,73.0,5.0,25,207,0,0.0,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.8743961352657005,1.0,186.0,90982.80249589922,46810.15858377046,167446.21857284463,1006366.2186033888,100249.2222294997,84.83854876999999,18.050776769889655,0.2387577839345217,4.30419479825507,4.166046596075748,4.26760447768857,4.192839365228554,0.9838709677419356,0.956989247311828,120636.05998907416,1.325921566270851,3.3860465960757473,3.4876044776885697
BECO,206,24,120,203,121.0,3.0,24,207,1,0.0048309178743961,0.1159420289855072,0.116504854368932,0.1159420289855072,0.5797101449275363,0.9806763285024156,185.0,41277.912545410734,20371.044988685226,175172.9606946857,1639766.2557676504,54039.15470399997,49.348406370000006,17.497812773402952,0.2828850855745721,6.548400931052541,6.455103254095599,6.246814552551224,6.091933975349989,0.9675675675675676,0.918918918918919,154801.9157060005,3.7502360502290295,5.675103254095599,5.466814552551224
JVDC,207,24,149,207,78.0,2.0,24,207,0,0.0,0.1159420289855072,0.1159420289855072,0.1159420289855072,0.7198067632850241,1.0,186.0,68381.07624008317,23713.318010056424,178279.5197628409,1817643.145217078,84962.33069449998,76.321387975,26.36365411671645,0.4363587084652039,4.953735505155447,4.810630297110539,4.580313576550019,4.460339820554868,0.935483870967742,0.8924731182795699,154566.2017527845,2.2603651514654266,4.030630297110538,3.8003135765500184
CNERGY,207,23,185,207,67.0,3.0,23,207,0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.893719806763285,1.0,186.0,87128.43584408233,53599.33088817086,203096.13529651723,1376294.0834778268,100170.40519399969,126.5483629,12.886603288159373,0.081365141702788,4.533776337055892,4.34105117710487,4.285562940174176,4.086045216825578,0.989247311827957,0.989247311827957,149496.80440834636,1.715821051532168,3.5610511771048694,3.505562940174176
TSBL,195,22,96,193,144.0,2.0,22,206,11,0.0533980582524271,0.1067961165048543,0.1128205128205128,0.1067961165048543,0.4660194174757281,0.9368932038834952,174.0,31909.483710895453,8783.857159504929,125412.7384289166,1289256.777962448,52570.966393999945,12.91359399,55.788114097197415,0.9837990292535748,15.369254586155623,15.954188991823786,16.46401431501719,16.256842130010078,0.8793103448275862,0.8505747126436781,116628.88126941166,3.65499117209436,15.174188991823788,15.684014315017192
FECTC,207,22,119,207,122.0,2.0,22,207,0,0.0,0.1062801932367149,0.1062801932367149,0.1062801932367149,0.5748792270531401,1.0,186.0,38858.83193529448,15685.61763347507,99089.83150065574,1135094.0605735013,51624.21763100003,33.808418985,32.623386191828374,0.543925671795841,5.957240729467308,5.715501086475123,5.559886220071743,4.957588915913302,0.8870967741935484,0.8655913978494624,83404.21386718066,2.1463386754923723,4.9355010864751225,4.7798862200717425
LOTCHEM,207,22,144,207,100.0,1.0,22,207,0,0.0,0.1062801932367149,0.1062801932367149,0.1062801932367149,0.6956521739130435,1.0,186.0,58054.347235698966,27752.36025637501,126256.3578617388,2795598.516592511,90714.36091550016,67.899719205,19.349851721652207,0.3294107349977818,3.9899599626113704,3.9557754821872857,3.6342519771084887,3.5639156095774984,0.8924731182795699,0.8655913978494624,98503.99760536378,1.6967548908170549,3.1757754821872854,2.854251977108489
BNL,206,21,117,206,114.5,1.0,21,207,1,0.0048309178743961,0.1014492753623188,0.1019417475728155,0.1014492753623188,0.5652173913043478,0.9951690821256038,185.0,45596.41259599092,20167.2598371269,173187.39267325497,1514267.9898156745,67708.25514700031,53.69777043,19.571865475964408,0.3064169481117593,7.351624550542648,6.7303559471139796,6.341049235925132,5.828741226251616,0.9513513513513514,0.9351351351351352,153020.13283612806,3.3559686853430746,5.950355947113979,5.561049235925132
QUICE,204,21,143,203,90.5,4.0,21,207,3,0.0144927536231884,0.1014492753623188,0.1029411764705882,0.1014492753623188,0.6908212560386473,0.9806763285024156,183.0,74915.01857520266,21894.38946302634,153581.82044036378,1101505.2655521214,83994.50131700035,43.526495739999994,31.69572107765572,0.5419222903885481,6.594296151770488,5.928795671631779,5.866526755478716,4.418066103449241,0.8360655737704918,0.7923497267759563,131687.43097733744,1.7578241784074895,5.148795671631778,5.086526755478716
ZAL,206,21,153,206,81.5,3.0,21,207,1,0.0048309178743961,0.1014492753623188,0.1019417475728155,0.1014492753623188,0.7391304347826086,0.9951690821256038,186.0,74950.68653358401,29762.67358986505,204968.6732119371,2358177.1503596203,87113.04931350013,58.474076245,26.622299121243085,0.4570704562360799,6.136186097041396,5.884916114723573,5.603378221720943,5.094706668611725,0.946236559139785,0.9032258064516128,175205.99962207203,2.337617008265368,5.104916114723573,4.823378221720943
FCCL,207,21,204,206,51.0,3.0,21,207,0,0.0,0.1014492753623188,0.1014492753623188,0.1014492753623188,0.9855072463768116,0.9951690821256038,186.0,134296.9956434421,82616.22933070383,249624.9917979712,1248361.5444808255,162445.86032300082,383.3360652500001,7.721264224553067,0.0363139670391743,2.4051069972090424,2.2766252852159212,2.202977505220219,1.8089074132968104,0.9516129032258064,0.8655913978494624,167008.7624672674,1.2435778005836773,1.4966252852159212,1.4229775052202192
TREET,207,20,187,207,68.0,4.0,20,207,0,0.0,0.0966183574879227,0.0966183574879227,0.0966183574879227,0.9033816425120772,1.0,186.0,95707.368151358,60302.54404123304,178447.17215657473,1267984.262734846,114803.18277400076,173.75887935,10.90731541278726,0.0653346272535056,2.2300551817173284,2.116285068331784,1.8866671683138003,1.54154733515107,0.8978494623655914,0.8333333333333334,118144.62811534168,1.2344360773613574,1.3362850683317835,1.1066671683138003
TPLP,207,19,176,207,82.0,1.0,19,207,0,0.0,0.0917874396135265,0.0917874396135265,0.0917874396135265,0.8502415458937198,1.0,186.0,88362.94363919084,45666.004972368595,168961.71137197636,1090612.227541305,104082.54145750037,89.17134147499999,18.03426510369664,0.2340002848113994,3.9907350835266335,3.8574163416804192,3.731051772440821,3.338615651872065,0.9516129032258064,0.9193548387096774,123295.70639960776,1.395332718917294,3.077416341680419,2.9510517724408203
GHNI,207,19,194,207,56.0,1.0,19,207,0,0.0,0.0917874396135265,0.0917874396135265,0.0917874396135265,0.9371980676328504,1.0,186.0,128146.39236465388,67787.4825155779,223228.08730543035,962629.941935288,157426.1075160005,226.81565346500005,11.963746224001852,0.1171679868693356,2.789739810172377,2.7121825562200317,2.6633285409794087,2.0641997638305143,0.9408602150537636,0.8924731182795699,155440.60478985246,1.2129924371770846,1.9321825562200317,1.8833285409794087
CSIL,206,18,98,206,139.5,1.0,18,207,1,0.0048309178743961,0.0869565217391304,0.087378640776699,0.0869565217391304,0.4734299516908212,0.9951690821256038,185.0,26631.84409351967,10854.831072907697,100010.72277658527,1038512.2125895534,36907.22625299981,16.04428995,46.620046620047006,0.6773138832997988,9.68393032718086,9.597771395825651,9.140249691782277,9.344212541439042,0.9027027027027028,0.9027027027027028,89155.89170367758,3.347717544102471,8.817771395825654,8.360249691782277
